,monoE,roi5_mean,roi5_std,mcaLt_mean,mcaLt_std,roi5/mcaLt_mean,roi5/mcaLt_std
100,7.1739999999999995,3254.0,,1.8379085,,1770.490750763708,
101,7.175,3158.0,,1.8420637,,1714.3815384885984,
102,7.176,3311.0,,1.8519507,,1787.844568432626,
103,7.177,3179.0,,1.8349622,,1732.4607558673415,
104,7.178,3319.0,,1.8433267,,1800.5489748507414,
105,7.179,3298.0,,1.8441056,,1788.4008377828254,
106,7.18,3432.0,,1.8445709,,1860.595328702193,
107,7.181,3348.0,,1.8392157,,1820.341137801292,
108,7.1819999999999995,3413.0,,1.8347952,,1860.1531113663257,
109,7.183,3440.0,,1.8383494,,1871.243845158053,
110,7.184,3427.0,,1.8329446,,1869.6691651237031,
111,7.185,3501.0,,1.8290509,,1914.1074750844823,
112,7.186,3514.0,,1.8314662,,1918.681327561492,
113,7.187,3579.0,,1.8369309,,1948.358536513268,
114,7.188,3533.0,,1.8351552,,1925.1777724303645,
115,7.189,3559.0,,1.8315405,,1943.1729737890043,
116,7.1899999999999995,3664.0,,1.8249133,,2007.766615542777,
117,7.191,3697.0,,1.8364032,,2013.174448835637,
118,7.192,3665.0,,1.830024,,2002.7059754407592,
119,7.193,3719.0,,1.8272918,,2035.2523882611413,
120,7.194,3813.0,,1.8111414,,2105.3022143936414,
121,7.195,3880.0,,1.8251776,,2125.820522890485,
122,7.196,3930.0,,1.8201968,,2159.1071910465944,
123,7.197,4030.0,,1.8206611,,2213.481685306508,
124,7.1979999999999995,4030.0,,1.8219123,,2211.9615746597683,
125,7.199,4005.0,,1.8229728,,2196.960920097107,
126,7.2,3959.0,,1.8164144,,2179.5687151566294,
127,7.201,4069.0,,1.8232314,,2231.7518226156044,
128,7.202,4069.0,,1.8143075,,2242.7289751048265,
129,7.203,3998.0,,1.8148358,,2202.9541184938053,
130,7.204,4208.0,,1.8059533,,2330.0713257646253,
131,7.205,4299.0,,1.814864,,2368.772536123919,
132,7.2059999999999995,4305.0,,1.8104496,,2377.862382913062,
133,7.207,4369.0,,1.8201536,,2400.346871824444,
134,7.208,4411.0,,1.8062227,,2442.1130351201987,
135,7.209,4472.0,,1.8019686,,2481.730258784753,
136,7.21,4403.0,,1.7958864,,2451.714095056346,
137,7.211,4499.0,,1.8031098,,2495.133685147737,
138,7.212,4499.0,,1.8034467,,2494.667571822333,
139,7.213,4400.0,,1.801679,,2442.166445854117,
140,7.2139999999999995,4452.0,,1.7983466,,2475.607316186991,
141,7.215,4476.0,,1.8064688,,2477.762140148781,
142,7.216,4413.0,,1.8021136,,2448.791241573228,
143,7.217,4395.0,,1.806552,,2432.811233775723,
144,7.218,4415.0,,1.8011434,,2451.2207079125405,
145,7.219,4463.0,,1.8057238,,2471.5850785153298,
146,7.22,4439.0,,1.798607,,2468.021085206496,
147,7.221,4473.0,,1.8057846,,2477.039620340101,
148,7.2219999999999995,4418.0,,1.7952771,,2460.9014396719035,
149,7.223,4354.0,,1.8045891,,2412.737614341126,
150,7.224,4272.0,,1.7986912,,2375.0602660423315,
151,7.225,4275.0,,1.8010272,,2373.645439669096,
152,7.226,4409.0,,1.811223,,2434.2667910025434,
153,7.227,4320.0,,1.8110547,,2385.350370698356,
154,7.228,4204.0,,1.7992586,,2336.5179413342807,
155,7.229,4348.0,,1.8008019,,2414.479904757986,
