# Scan number: 23
# Command: eigerloopscan 500 10 0
# Date: Sat Jul 27 16:23:45 2024;
# date: Sat Jul 27 16:23:45 2024;
# U You have following Eiger Directory and BaseFilename: 
# U Following are the MOTOR POSITION: 
# C Sat Jul 27 17: 06:10 2024.  do ./2023-07_EXAFS.mac.
Time	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1	eiger_ctime	eiger_data_filename	eiger_data_file_Nr	first_image_Nr
271.906	86660390	10	0	0	0	297.50779	6.3095137	-8.277823e-13	3.161134e-10	-1790.667	7.7091023e+08	9.9581327e+08	10.012124	26.700115	7.3388755	90996	2522	2346	2044	5328	4527	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.544	-7.89235e-13	3.16756e-10	0	107	-3218.5921	-3218.5921	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	22	23
282.595	86660400	10	0	0	0	297.41796	6.3095137	-8.597567e-13	3.164899e-10	-1790.667	7.7091023e+08	9.9699931e+08	10.012217	26.784461	7.3304989	91249	2586	2373	2059	5350	4462	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.462	-8.3169e-13	3.16794e-10	0	129	-3342.9154	-3342.9154	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	23	24
293.293	86660411	10	0	0	0	297.33754	6.3095137	-6.892265e-13	3.164153e-10	-1790.667	7.7091023e+08	9.967643e+08	10.012047	26.770125	7.3318093	90730	2540	2412	1986	5228	4540	11	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.373	-8.39506e-13	3.16471e-10	0	110	-2679.858	-2679.858	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	24	25
304.038	86660428	10	0	0	0	297.18926	6.3095137	-7.460699e-13	3.161027e-10	-1790.667	7.7091023e+08	9.9577956e+08	10.012037	26.496348	7.3592131	91505	2551	2373	2073	5329	4456	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.283	-8.68283e-13	3.16317e-10	0	118	-2900.8771	-2900.8771	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	25	26
321.343	86660439	10	0	0	0	297.1092	6.3095137	-7.283063e-13	3.165148e-10	-1790.667	7.7091023e+08	9.9707775e+08	10.011908	26.647585	7.343976	91029	2610	2319	2055	5190	4495	8	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.146	-8.38085e-13	3.16294e-10	0	120	-2831.8085	-2831.8085	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	26	27
332.094	86660450	10	0	0	0	297.01825	6.3095137	-8.739676e-13	3.156622e-10	-1790.667	7.7091023e+08	9.9439191e+08	10.011973	26.904887	7.318263	90981	2629	2368	2001	5266	4570	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.056	-8.61355e-13	3.16125e-10	0	102	-3398.1703	-3398.1703	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	27	28
342.854	86660461	10	0	0	0	296.92902	6.3095137	-8.917311e-13	3.156266e-10	-1790.667	7.7091023e+08	9.9427976e+08	10.012189	26.894824	7.3194285	90709	2567	2388	1890	5336	4483	10	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.97	-8.74529e-13	3.15821e-10	0	134	-3467.2386	-3467.2386	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	28	29
353.598	86660471	10	0	0	0	296.84126	6.3095137	-6.501466e-13	3.160565e-10	-1790.667	7.7091023e+08	9.9563402e+08	10.01214	26.757852	7.3331066	90773	2476	2350	2078	5266	4503	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.885	-8.475e-13	3.15955e-10	0	127	-2527.9071	-2527.9071	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	29	30
364.312	86660489	10	0	0	0	296.70189	6.3095137	-8.242296e-13	3.147314e-10	-1790.667	7.7091023e+08	9.9145972e+08	10.012113	26.374891	7.3714291	91586	2552	2417	2048	5380	4611	9	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.796	-8.745e-13	3.15661e-10	0	119	-3204.7785	-3204.7785	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	30	31
381.849	86660500	10	0	0	0	296.6131	6.3095137	-6.536993e-13	3.147349e-10	-1790.667	7.7091023e+08	9.9147075e+08	10.011797	26.892909	7.3193334	90716	2549	2326	2024	5184	4484	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.654	-8.41619e-13	3.15431e-10	0	108	-2541.7207	-2541.7207	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	31	32
392.405	86660510	10	0	0	0	296.53201	6.3095137	-9.450218e-13	3.15449e-10	-1790.667	7.7091023e+08	9.9372029e+08	10.012175	26.895076	7.319393	90925	2532	2308	2072	5316	4524	8	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.569	-8.19742e-13	3.15505e-10	0	117	-3674.444	-3674.444	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	32	33
403.154	86660521	10	0	0	0	298.33506	6.3095137	-1.257661e-12	3.170619e-10	-1790.667	7.7091023e+08	9.9880121e+08	10.012156	26.979942	7.3108822	90427	2518	2313	2062	5210	4458	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.67	-9.14469e-13	3.14977e-10	0	140	-4890.0512	-4890.0512	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	33	34
