# Scan number: 2
# Command: eigerloopscan 300 10 0
# Date: Sat Jul 27 13:29:09 2024;
# date: Sat Jul 27 13:29:09 2024;
# U You have following Eiger Directory and BaseFilename: 
# U Following are the MOTOR POSITION: 
# C Sat Jul 27 14: 07:53 2024.  Scan aborted after 190 points.
Time	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1	eiger_ctime	eiger_data_filename	eiger_data_file_Nr	first_image_Nr
701.774	86650350	10	0	0	0	297.59008	6.3095137	-7.034373e-13	2.629221e-10	-1790.667	7.7091023e+08	8.2825124e+08	10.011893	22.44941	7.7642819	76116	2369	2205	1748	4737	4064	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.679	-7.68097e-13	2.63398e-10	0	130	-2735.1126	-2735.1126	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	59	60
719.327	86650361	10	0	0	0	297.50451	6.3095137	-8.171241e-13	2.62748e-10	-1790.667	7.7091023e+08	8.2770279e+08	10.012123	22.64507	7.7448704	75920	2305	2095	1732	4500	3833	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.547	-7.66676e-13	2.6321e-10	0	136	-3177.1508	-3177.1508	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	60	61
730.065	86650371	10	0	0	0	297.42736	6.3095137	-8.029133e-13	2.636895e-10	-1790.667	7.7091023e+08	8.3066868e+08	10.011839	22.92408	7.7167168	75381	2426	2076	1678	4572	3995	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.463	-7.96315e-13	2.62996e-10	0	116	-3121.8962	-3121.8962	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	61	62
740.754	86650382	10	0	0	0	297.34094	6.3095137	-8.455459e-13	2.636007e-10	-1790.667	7.7091023e+08	8.3038895e+08	10.011997	22.648007	7.744479	76118	2396	2136	1719	4588	3909	9	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.377	-7.58504e-13	2.62832e-10	0	124	-3287.6608	-3287.6608	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	62	63
751.491	86650393	10	0	0	0	297.25714	6.3095137	-8.917311e-13	2.629719e-10	-1790.667	7.7091023e+08	8.2840812e+08	10.012196	22.780549	7.7313629	75931	2371	2110	1740	4598	3917	8	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.3	-7.66033e-13	2.62659e-10	0	118	-3467.2386	-3467.2386	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	63	64
762.225	86650410	10	0	0	0	297.12589	6.3095137	-8.100187e-13	2.632738e-10	-1790.667	7.7091023e+08	8.2935916e+08	10.012225	22.446776	7.7648035	76100	2311	2153	1721	4620	4006	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.215	-8.18901e-13	2.63008e-10	0	111	-3149.5235	-3149.5235	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	64	65
779.546	86650421	10	0	0	0	297.04164	6.3095137	-6.82121e-13	2.638565e-10	-1790.667	7.7091023e+08	8.3119476e+08	10.012167	22.568502	7.7525709	75714	2307	2100	1715	4685	3947	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.076	-7.45055e-13	2.62955e-10	0	145	-2652.2303	-2652.2303	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	65	66
790.285	86650431	10	0	0	0	296.9561	6.3095137	-6.32383e-13	2.622293e-10	-1790.667	7.7091023e+08	8.260688e+08	10.011865	22.743204	7.7348461	75481	2338	2134	1651	4563	3916	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.998	-7.54241e-13	2.62799e-10	0	122	-2458.8385	-2458.8385	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	66	67
801.002	86650442	10	0	0	0	296.8793	6.3095137	-7.140954e-13	2.630038e-10	-1790.667	7.7091023e+08	8.2850861e+08	10.012191	22.683955	7.7410304	75616	2327	2123	1713	4742	3939	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.913	-7.52109e-13	2.62781e-10	0	145	-2776.5535	-2776.5535	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	67	68
811.73	86650453	10	0	0	0	296.79291	6.3095137	-7.56728e-13	2.625669e-10	-1790.667	7.7091023e+08	8.271323e+08	10.012224	22.540128	7.7554557	75327	2391	2116	1709	4590	3946	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.828	-7.15694e-13	2.62304e-10	0	99	-2942.318	-2942.318	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	68	69
822.456	86650470	10	0	0	0	296.65613	6.3095137	-8.917311e-13	2.615543e-10	-1790.667	7.7091023e+08	8.2394243e+08	10.011799	22.324299	7.776735	75748	2341	2087	1704	4585	3905	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.747	-7.84402e-13	2.62091e-10	0	132	-3467.2386	-3467.2386	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	69	70
839.995	86650481	10	0	0	0	296.57639	6.3095137	-7.709389e-13	2.616147e-10	-1790.667	7.7091023e+08	8.241327e+08	10.012188	22.549115	7.7545283	75327	2394	2099	1719	4501	3837	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.612	-7.8888e-13	2.61888e-10	0	146	-2997.573	-2997.573	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	70	71
850.739	86650492	10	0	0	0	296.4948	6.3095137	-7.780443e-13	2.623075e-10	-1790.667	7.7091023e+08	8.2631514e+08	10.012095	22.635768	7.7457802	75131	2353	2088	1770	4630	3963	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.528	-7.40273e-13	2.61457e-10	0	104	-3025.2003	-3025.2003	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	71	72
861.479	86650503	10	0	0	0	298.19347	6.3095137	-8.952838e-13	2.636824e-10	-1790.667	7.7091023e+08	8.3064632e+08	10.011869	22.72007	7.7371654	75041	2302	2066	1750	4591	3951	9	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.934	-7.57236e-13	2.61831e-10	0	100	-3481.0522	-3481.0522	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	72	73
872.215	86650513	10	0	0	0	298.10781	6.3095137	-5.719869e-13	2.635048e-10	-1790.667	7.7091023e+08	8.3008685e+08	10.012059	22.614892	7.7478426	75427	2300	2076	1709	4614	3940	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.151	-7.83093e-13	2.62971e-10	0	121	-2224.0057	-2224.0057	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	73	74
882.913	86650531	10	0	0	0	297.97704	6.3095137	-8.06466e-13	2.624851e-10	-1790.667	7.7091023e+08	8.2687461e+08	10.012037	22.315205	7.7778307	75738	2289	2012	1711	4663	3999	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.065	-7.67919e-13	2.62797e-10	0	124	-3135.7099	-3135.7099	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	74	75
900.269	86650541	10	0	0	0	297.89177	6.3095137	-9.343637e-13	2.613483e-10	-1790.667	7.7091023e+08	8.2329349e+08	10.01206	22.710346	7.7382864	75731	2431	2028	1659	4587	3885	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.935	-7.74136e-13	2.626e-10	0	120	-3633.0031	-3633.0031	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	75	76
911.014	86650552	10	0	0	0	297.81797	6.3095137	-8.242296e-13	2.623075e-10	-1790.667	7.7091023e+08	8.2631514e+08	10.011954	22.543174	7.7549414	75703	2322	2069	1683	4748	3985	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.852	-7.64679e-13	2.62247e-10	0	112	-3204.7785	-3204.7785	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	76	77
921.748	86650563	10	0	0	0	297.73179	6.3095137	-6.110668e-13	2.62613e-10	-1790.667	7.7091023e+08	8.2727752e+08	10.012236	22.785009	7.7309475	75234	2398	2071	1643	4573	3901	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.767	-7.93854e-13	2.62199e-10	0	140	-2375.9566	-2375.9566	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	77	78
932.469	86650574	10	0	0	0	297.64781	6.3095137	-6.892265e-13	2.616964e-10	-1790.667	7.7091023e+08	8.2439007e+08	10.012015	22.703049	7.7389824	75061	2398	2014	1717	4647	3877	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.691	-7.65077e-13	2.62038e-10	0	129	-2679.858	-2679.858	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	78	79
943.196	86650591	10	0	0	0	297.51773	6.3095137	-8.917311e-13	2.626663e-10	-1790.667	7.7091023e+08	8.2744542e+08	10.012238	21.994324	7.8101142	75734	2363	2125	1777	4520	3919	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.606	-7.27418e-13	2.61808e-10	0	146	-3467.2386	-3467.2386	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	79	80
960.515	86650602	10	0	0	0	297.43392	6.3095137	-7.993606e-13	2.614691e-10	-1790.667	7.7091023e+08	8.2367403e+08	10.012273	22.580539	7.751448	74936	2272	2050	1653	4550	3905	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.472	-7.77368e-13	2.61561e-10	0	109	-3108.0826	-3108.0826	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	80	81
971.209	86650612	10	0	0	0	297.35461	6.3095137	-6.608047e-13	2.614371e-10	-1790.667	7.7091023e+08	8.2357323e+08	10.011921	22.852531	7.7239434	75272	2238	2139	1699	4700	3892	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.391	-7.51577e-13	2.61321e-10	0	133	-2569.348	-2569.348	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	81	82
981.758	86650623	10	0	0	0	297.27178	6.3095137	-7.496226e-13	2.615153e-10	-1790.667	7.7091023e+08	8.2381957e+08	10.012166	22.440695	7.7653667	75370	2310	2056	1739	4617	3874	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.306	-7.26885e-13	2.61083e-10	0	121	-2914.6908	-2914.6908	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	82	83
992.484	86650634	10	0	0	0	297.18863	6.3095137	-8.455459e-13	2.602576e-10	-1790.667	7.7091023e+08	8.1985759e+08	10.012238	22.723477	7.7371098	75314	2343	2068	1717	4710	3984	1	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.23	-7.86216e-13	2.61158e-10	0	141	-3287.6608	-3287.6608	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	83	84
1003.14	86650651	10	0	0	0	297.04732	6.3095137	-6.679102e-13	2.592806e-10	-1790.667	7.7091023e+08	8.1677987e+08	10.012031	22.487065	7.7606189	74962	2332	2068	1582	4539	3741	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.146	-7.47592e-13	2.60342e-10	0	128	-2596.9757	-2596.9757	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	84	85
1020.9	86650662	10	0	0	0	296.97458	6.3095137	-8.704149e-13	2.603464e-10	-1790.667	7.7091023e+08	8.2013733e+08	10.01229	22.62896	7.7466131	75297	2373	1989	1686	4559	3870	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.007	-7.6402e-13	2.60115e-10	0	103	-3384.3567	-3384.3567	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	85	86
1031.66	86650673	10	0	0	0	296.89054	6.3095137	-7.460699e-13	2.585132e-10	-1790.667	7.7091023e+08	8.1436242e+08	10.012015	22.464151	7.7629011	74982	2291	2034	1679	4617	3821	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.924	-7.64172e-13	2.60098e-10	0	141	-2900.8771	-2900.8771	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	86	87
1042.38	86650684	10	0	0	0	296.80505	6.3095137	-6.252776e-13	2.600444e-10	-1790.667	7.7091023e+08	8.1918597e+08	10.012288	22.673736	7.742128	74871	2285	2107	1626	4522	3843	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.848	-8.07887e-13	2.60231e-10	0	126	-2431.2112	-2431.2112	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	87	88
1053.1	86650694	10	0	0	0	296.72339	6.3095137	-8.455459e-13	2.589715e-10	-1790.667	7.7091023e+08	8.1580615e+08	10.01182	22.940667	7.7150416	74611	2263	2043	1641	4533	3839	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.765	-7.30438e-13	2.59714e-10	0	135	-3287.6608	-3287.6608	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	88	89
1063.83	86650712	10	0	0	0	296.59224	6.3095137	-7.993606e-13	2.590212e-10	-1790.667	7.7091023e+08	8.1596271e+08	10.011859	21.898671	7.8193946	74906	2372	2127	1703	4473	3888	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.68	-7.66676e-13	2.59728e-10	0	113	-3108.0826	-3108.0826	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	89	90
1081.34	86650723	10	0	0	0	296.51028	6.3095137	-7.354117e-13	2.583498e-10	-1790.667	7.7091023e+08	8.1384768e+08	10.012164	22.565095	7.7529101	74670	2222	2089	1778	4432	3765	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.552	-7.50511e-13	2.59411e-10	0	130	-2859.4358	-2859.4358	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	90	91
1092.07	86650733	10	0	0	0	296.79224	6.3095137	-5.57776e-13	2.60119e-10	-1790.667	7.7091023e+08	8.1942098e+08	10.011797	22.63991	7.745135	74794	2288	1974	1649	4504	3887	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.575	-7.56728e-13	2.59217e-10	0	109	-2168.7507	-2168.7507	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	91	92
1102.8	86650744	10	0	0	0	296.7084	6.3095137	-7.389644e-13	2.600409e-10	-1790.667	7.7091023e+08	8.1917495e+08	10.01216	22.786093	7.7307802	74884	2317	2100	1733	4560	3891	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.743	-7.6259e-13	2.59327e-10	0	127	-2873.2494	-2873.2494	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	92	93
1113.55	86650755	10	0	0	0	296.62473	6.3095137	-8.775203e-13	2.581793e-10	-1790.667	7.7091023e+08	8.1331058e+08	10.012209	22.580454	7.7514067	74357	2292	2089	1704	4520	3832	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.663	-7.90225e-13	2.59371e-10	0	131	-3411.984	-3411.984	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	93	94
1124.09	86650772	10	0	0	0	296.49838	6.3095137	-7.425172e-13	2.598775e-10	-1790.667	7.7091023e+08	8.1866021e+08	10.012132	22.150261	7.7944182	74611	2286	2091	1703	4483	3767	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.584	-7.84473e-13	2.58911e-10	0	135	-2887.0635	-2887.0635	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	94	95
1141.59	86650783	10	0	0	0	298.27543	6.3095137	-6.608047e-13	2.607479e-10	-1790.667	7.7091023e+08	8.2140212e+08	10.011825	22.606622	7.7484893	74694	2359	2179	1686	4484	3793	1	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.959	-7.37442e-13	2.59517e-10	0	97	-2569.348	-2569.348	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	95	96
1152.31	86650794	10	0	0	0	298.19086	6.3095137	-7.887024e-13	2.594653e-10	-1790.667	7.7091023e+08	8.1736171e+08	10.011755	22.625832	7.746512	75409	2283	2009	1675	4606	3956	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.233	-7.42704e-13	2.60603e-10	0	124	-3066.6413	-3066.6413	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	96	97
1163.03	86650804	10	0	0	0	298.11461	6.3095137	-7.922552e-13	2.602931e-10	-1790.667	7.7091023e+08	8.1996942e+08	10.012171	22.766394	7.7327606	75237	2350	2118	1645	4655	3923	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.149	-7.52668e-13	2.60535e-10	0	127	-3080.4553	-3080.4553	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	97	98
1173.74	86650815	10	0	0	0	298.03129	6.3095137	-7.780443e-13	2.600942e-10	-1790.667	7.7091023e+08	8.1934285e+08	10.012215	22.434944	7.7659802	74861	2313	2046	1695	4610	3895	1	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.066	-7.87459e-13	2.6022e-10	0	125	-3025.2003	-3025.2003	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	98	99
1184.44	86650832	10	0	0	0	297.89377	6.3095137	-7.247536e-13	2.595968e-10	-1790.667	7.7091023e+08	8.1777595e+08	10.012103	22.266313	7.7827766	75540	2283	2051	1773	4625	3895	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.985	-7.39853e-13	2.60162e-10	0	121	-2817.9948	-2817.9948	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	99	100
1201.96	86650843	10	0	0	0	297.81725	6.3095137	-8.455459e-13	2.614229e-10	-1790.667	7.7091023e+08	8.2352849e+08	10.012074	22.63534	7.7458067	75265	2436	2115	1659	4520	3900	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.853	-7.52642e-13	2.60617e-10	0	112	-3287.6608	-3287.6608	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	100	101
1212.49	86650854	10	0	0	0	297.73227	6.3095137	-7.425172e-13	2.587228e-10	-1790.667	7.7091023e+08	8.150227e+08	10.01174	22.658831	7.7431971	75091	2286	2053	1676	4513	3825	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.775	-7.51679e-13	2.60356e-10	0	106	-2887.0635	-2887.0635	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	101	102
1223.2	86650864	10	0	0	0	297.65066	6.3095137	-6.856737e-13	2.604459e-10	-1790.667	7.7091023e+08	8.2045077e+08	10.012047	22.417777	7.7675686	75020	2295	2110	1666	4584	3926	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.692	-7.31859e-13	2.5989e-10	0	131	-2666.0439	-2666.0439	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	102	103
1233.91	86650875	10	0	0	0	297.57631	6.3095137	-8.348877e-13	2.598064e-10	-1790.667	7.7091023e+08	8.1843623e+08	10.011984	22.441823	7.7651123	74529	2270	2031	1615	4566	3793	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.61	-7.94742e-13	2.6012e-10	0	130	-3246.2194	-3246.2194	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	103	104
1244.67	86650893	10	0	0	0	297.43665	6.3095137	-8.846257e-13	2.590888e-10	-1790.667	7.7091023e+08	8.1617566e+08	10.012114	22.207777	7.7886458	75658	2309	2035	1712	4604	3879	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.525	-7.98117e-13	2.59903e-10	0	126	-3439.6113	-3439.6113	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	104	105
1262.43	86650904	10	0	0	0	297.35515	6.3095137	-9.130474e-13	2.593552e-10	-1790.667	7.7091023e+08	8.1701487e+08	10.012123	22.565582	7.7528288	75040	2322	2036	1693	4583	3888	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.396	-7.33916e-13	2.59951e-10	0	128	-3550.1208	-3550.1208	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	105	106
1273.15	86650914	10	0	0	0	297.27803	6.3095137	-6.785683e-13	2.594511e-10	-1790.667	7.7091023e+08	8.1731697e+08	10.012026	22.768388	7.7324493	75105	2297	2020	1707	4559	3834	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.312	-7.80709e-13	2.59724e-10	0	119	-2638.4166	-2638.4166	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	106	107
1283.78	86650925	10	0	0	0	297.19649	6.3095137	-8.242296e-13	2.592699e-10	-1790.667	7.7091023e+08	8.1674616e+08	10.012056	22.578775	7.7514566	75185	2361	2021	1777	4602	3944	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.23	-7.79821e-13	2.59666e-10	0	117	-3204.7785	-3204.7785	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	107	108
1294.51	86650936	10	0	0	0	297.11267	6.3095137	-7.034373e-13	2.595328e-10	-1790.667	7.7091023e+08	8.1757434e+08	10.012059	22.676044	7.74172	75082	2281	2121	1686	4557	3850	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.151	-7.57405e-13	2.59496e-10	0	103	-2735.1126	-2735.1126	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	108	109
1305.25	86650953	10	0	0	0	296.98489	6.3095137	-9.130474e-13	2.60215e-10	-1790.667	7.7091023e+08	8.1972339e+08	10.01208	22.270253	7.7823642	75524	2428	2095	1689	4505	3870	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.07	-7.75024e-13	2.59531e-10	0	121	-3550.1208	-3550.1208	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	109	110
1322.78	86650964	10	0	0	0	296.9012	6.3095137	-7.460699e-13	2.590461e-10	-1790.667	7.7091023e+08	8.1604115e+08	10.012205	22.524014	7.7570544	74963	2284	1998	1697	4576	3912	1	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.934	-7.68807e-13	2.59756e-10	0	146	-2900.8771	-2900.8771	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	110	111
1333.54	86650975	10	0	0	0	296.81669	6.3095137	-7.638334e-13	2.59103e-10	-1790.667	7.7091023e+08	8.162204e+08	10.012079	22.480247	7.7613392	75373	2352	2074	1734	4583	3852	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.855	-7.66879e-13	2.59742e-10	0	107	-2969.9453	-2969.9453	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	111	112
1344.3	86650985	10	0	0	0	296.7334	6.3095137	-7.709389e-13	2.594618e-10	-1790.667	7.7091023e+08	8.1735068e+08	10.011817	22.740078	7.7351222	74764	2253	2114	1750	4515	3747	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.776	-7.4607e-13	2.59418e-10	0	99	-2997.573	-2997.573	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	112	113
1355.03	86650996	10	0	0	0	296.65905	6.3095137	-6.892265e-13	2.595826e-10	-1790.667	7.7091023e+08	8.1773122e+08	10.012003	22.544151	7.7548816	74691	2257	2132	1590	4381	3774	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.694	-7.45359e-13	2.59252e-10	0	112	-2679.858	-2679.858	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	113	114
1365.79	86651014	10	0	0	0	296.5227	6.3095137	-6.430412e-13	2.593659e-10	-1790.667	7.7091023e+08	8.1704858e+08	10.011976	22.338129	7.7754877	75473	2336	2078	1649	4441	3818	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.611	-7.85683e-13	2.59536e-10	0	126	-2500.2798	-2500.2798	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	114	115
1383.13	86651024	10	0	0	0	296.78574	6.3095137	-7.140954e-13	2.592131e-10	-1790.667	7.7091023e+08	8.1656723e+08	10.01197	22.688229	7.740431	74369	2239	2026	1705	4537	3827	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.619	-7.55882e-13	2.59337e-10	0	115	-2776.5535	-2776.5535	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	115	116
1393.86	86651035	10	0	0	0	296.70861	6.3095137	-9.201528e-13	2.596288e-10	-1790.667	7.7091023e+08	8.1787676e+08	10.011961	22.754572	7.7337821	74936	2283	2086	1651	4480	3768	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.744	-7.98987e-13	2.5945e-10	0	126	-3577.7481	-3577.7481	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	116	117
1404.61	86651046	10	0	0	0	296.6263	6.3095137	-9.379164e-13	2.591349e-10	-1790.667	7.7091023e+08	8.1632089e+08	10.012221	22.498856	7.7595859	74832	2231	2089	1652	4487	3872	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.66	-8.33196e-13	2.59582e-10	0	108	-3646.8168	-3646.8168	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	117	118
1415.35	86651057	10	0	0	0	296.5445	6.3095137	-9.272583e-13	2.588045e-10	-1790.667	7.7091023e+08	8.1528007e+08	10.011812	22.631966	7.7459418	74849	2268	2106	1675	4499	3817	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.586	-8.12506e-13	2.59706e-10	0	123	-3605.3758	-3605.3758	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	118	119
1426.09	86651074	10	0	0	0	296.7879	6.3095137	-8.704149e-13	2.610001e-10	-1790.667	7.7091023e+08	8.221966e+08	10.012261	22.286629	7.7808659	75476	2213	2054	1681	4494	3798	11	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.502	-7.63157e-13	2.59776e-10	0	131	-3384.3567	-3384.3567	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	119	120
