,monoE,roi4_mean,roi4_std,mcaLt_mean,mcaLt_std,roi4/mcaLt_mean,roi4/mcaLt_std
134,8.429,6474.5,123.74368670764582,1.6515435,0.0039138360338675,3920.3719459908216,84.21660083190561
135,8.43,6460.5,190.21172413918129,1.64937585,0.0102915856467796,3917.372265452504,139.76662524760815
136,8.431,6398.0,237.58787847867995,1.6483117,0.0093152833139954,3882.016694101517,166.07900302709456
137,8.432,6279.5,167.58430714121175,1.65791135,0.0154531823067289,3788.23260918942,136.39122277033175
138,8.433,6293.5,30.405591591021544,1.65882705,0.0168368488561547,3794.234309938253,56.84048930374566
139,8.434,6140.0,168.2914139223983,1.65880015,0.0011519476572311,3701.506727748865,104.02419840970803
140,8.435,6109.5,112.42997820866104,1.66165185,0.007796064394616,3676.962170826666,84.9129810609804
141,8.436,6246.0,205.0609665440988,1.6576656,0.0086979790940195,3768.3257602311496,143.4775416863596
142,8.437,6177.5,77.07463914933368,1.6525525,0.0074799169527476,3738.300424991675,63.56035035055907
143,8.438,6022.0,147.07821048680188,1.6633245,0.0030588025140566,3620.547535383448,95.08231880808268
144,8.439,6058.5,225.56706319850863,1.66636125,0.0041172706548148,3635.9445837568487,144.34879059732356
145,8.44,6270.5,194.45436482630055,1.6796669,0.0006263551867749,3733.2025132053545,117.16172747330351
146,8.441,5997.0,124.45079348883236,1.6663547,0.013315103532455,3599.28692785686,103.44476573700612
147,8.442,5989.5,168.99852070358486,1.67230625,0.0056246808909485,3581.7710347499424,113.10418758435864
148,8.443,5897.5,160.51323932934628,1.66660045,0.0056457526730277,3538.497761419946,84.32480390504352
149,8.443999999999999,5908.5,177.48380207782344,1.66054785,0.0121775808535603,3558.650650749188,132.97994279833395
150,8.445,5770.5,215.667568261897,1.67091905,0.0048390852570501,3453.6900479047367,139.07332545830593
151,8.446,5749.0,255.9726547895302,1.6780263999999998,0.0037644950816808,3426.2283317409547,160.23030060378372
152,8.447,5749.0,117.37972567696688,1.66793105,0.0082302279582646,3447.000757171585,87.3833050117988
153,8.448,5715.5,194.45436482630055,1.6718904,0.0119294570840422,3419.087317649017,140.70433100685725
154,8.449,5727.0,124.45079348883236,1.67225295,0.0134061081751938,3425.129496361582,101.8795930550478
155,8.45,5648.5,194.45436482630055,1.67018925,0.0021652316746712,3382.030384825452,120.81100638159738
