monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.9785,704166260.0,,2.0117859,,350020476.8310584,
8.979,684620520.0,,2.0120125,,340266534.1293854,
8.9795,657237460.0,,2.011991,,326660238.5398344,
8.98,619637650.0,,2.0119094,,307984867.50944155,
8.9805,580042780.0,,2.0121629,,288268300.7424498,
8.981,538442200.0,,2.0122726,,267579154.03708223,
8.9815,500763180.0,,2.0120637,,248880380.8746214,
8.982,467144660.0,,2.012071,,232171061.55796686,
8.9825,444559870.0,,2.012193,,220933016.8626966,
8.983,429679590.0,,2.0118163,,213577944.46739495,
8.9835,426194270.0,,2.0121757,,211807681.60553774,
8.984,425403720.0,,2.0121962,,211412644.5522559,
8.9845,426093720.0,,2.0121594,,211759426.21643198,
8.985,424602740.0,,2.0121958,,211014623.92476913,
8.9855,421773520.0,,2.0119021,,209639186.71788254,
8.986,415630170.0,,2.0119357,,206582233.2194811,
8.9865,408069790.0,,2.0122653,,202791247.25750625,
8.987,399370830.0,,2.005504,,199137388.9057314,
8.9875,388179500.0,,2.0121328,,192919423.60862067,
8.988,378377480.0,,2.0120301,,188057564.34757113,
8.9885,366976660.0,,2.0119034,,182402723.70929936,
8.989,355747240.0,,2.0118848,,176822867.79044208,
8.9895,343202260.0,,2.0117818,,170596165.0512993,
8.99,330429160.0,,2.0121139,,164219908.2268653,
8.9905,315867670.0,,2.0120256,,156989886.2121834,
8.991,300409450.0,,2.0121446,,149298141.89298323,
8.9915,285431040.0,,2.0122579,,141846152.02653697,
8.992,271085960.0,,2.0122134,,134720283.643872,
8.9925,256901850.0,,2.0121162,,127677442.28688185,
8.993,244301320.0,,2.0122432,,121407452.14097382,
8.9935,233169070.0,,2.0121933,,115878066.98292854,
8.994,224116300.0,,2.0122413,,111376453.70860842,
8.9945,217714260.0,,2.0118141,,108217881.56271496,
8.995,213822730.0,,2.0120326,,106272000.76181668,
8.9955,211939560.0,,2.0120445,,105335423.74435556,
8.996,211662800.0,,2.0118582,,105207613.53856848,
8.9965,212525180.0,,2.0052141,,105986278.47270773,
8.997,215575730.0,,2.0117926,,107156040.83641623,
8.9975,218878310.0,,2.0121818,,108776607.56100667,
8.998,223431510.0,,2.0118707,,111056595.23745736,
8.9985,226342800.0,,2.0119219,,112500788.42523658,
8.999,229307410.0,,2.0122214,,113957345.84673436,
8.9995,231029630.0,,2.0120902,,114820712.31200272,
9.0,231745660.0,,2.0122752,,115165987.23673582,
9.0005,231706900.0,,2.0118384,,115171725.52228849,
9.001,230341860.0,,2.0118122,,114494712.77686854,
9.0015,226713990.0,,2.0118816,,112687540.8572751,
9.002,221530050.0,,2.0118557,,110112295.82718085,
9.0025,217241340.0,,2.0122531,,107959252.2431696,
9.003,211547210.0,,2.0119002,,105147964.09881563,
9.0035,207878820.0,,2.0119834,,103320345.48595181,
9.004,204907260.0,,2.0119379,,101845718.00153475,
9.0045,203357990.0,,2.0121338,,101065838.66341294,
9.005,203130430.0,,2.0121187,,100953502.39526129,
9.0055,205061250.0,,2.0121962,,101909172.67411597,
9.006,207496090.0,,2.0120976,,103124266.93416859,
9.0065,210709680.0,,2.012217,,104715187.27850921,
9.007,214737450.0,,2.0118099,,106738439.84961006,
9.0075,218189010.0,,2.0121219,,108437272.11557114,
9.008,221220310.0,,2.0122134,,109938791.78023565,
9.0085,224325230.0,,2.0120826,,111489076.04489002,
9.009,226589020.0,,2.0117939,,112630334.54868315,
9.0095,229079960.0,,2.0120461,,113854230.27832215,
9.01,231422620.0,,2.012207,,115009350.42965262,
9.0105,234693230.0,,2.0122778,,116630631.21801572,
9.011,235809110.0,,2.0122035,,117189494.00495526,
9.0115,237711750.0,,2.0119693,,118148795.80916071,
9.012,239660050.0,,2.0121171,,119108400.79834318,
9.0125,240307640.0,,2.0120144,,119436342.00629976,
9.013,241805140.0,,2.0120963,,120175729.16365881,
9.0135,242695140.0,,2.0117942,,120636166.46275249,
9.014,241920750.0,,2.0122602,,120223393.57504562,
9.0145,242417460.0,,2.0119744,,120487348.14916134,
9.015,241209040.0,,2.0121875,,119874037.5834757,
9.0155,239695170.0,,2.0120982,,119126974.02144687,
9.016,238849690.0,,2.0121117,,118705979.3946827,
9.0165,226958090.0,,2.0122784,,112786625.34965341,
9.017,237715850.0,,2.0122829,,118132420.64522836,
9.0175,234417070.0,,2.012215,,116497029.39298236,
9.018,233119100.0,,2.0119155,,115869230.09440504,
9.0185,230473190.0,,2.0118032,,114560504.72531308,
9.019,228664770.0,,2.0119859,,113651278.57009336,
9.0195,226121500.0,,2.0119709,,112388056.90479916,
9.02,224249320.0,,2.0118707,,111463087.56323159,
9.0205,221223030.0,,2.0120131,,109951088.29062794,
9.021,218958820.0,,2.0120074,,108826051.03738685,
9.0215,216532610.0,,2.0120323,,107618853.83251551,
9.022,213411460.0,,2.0118723,,106076046.67552708,
9.0225,211769840.0,,2.0120512,,105250721.25401182,
9.023,210607830.0,,2.0121059,,104670350.6013277,
9.0235,207621850.0,,2.012008,,103191364.05024235,
9.024,205994490.0,,2.0119053,,102387766.46197015,
9.0245,203391640.0,,2.0121469,,101081904.10948625,
9.025,201945570.0,,2.0121965,,100360759.9953583,
9.0255,200923730.0,,2.0120426,,99860574.5226269,
9.026,199184100.0,,2.0118397,,99005949.62908825,
9.0265,197732280.0,,2.0122022,,98266605.6124976,
9.027,197639930.0,,2.0120976,,98225816.68006562,
9.0275,197807970.0,,2.0117901,,98324357.99341096,
9.028,198228760.0,,2.0117994,,98533064.47949034,
9.0285,199256390.0,,2.0120323,,99032401.21940388,
9.029,200167840.0,,2.0120378,,99485128.9573188,
9.0295,201162920.0,,2.0118381,,99989616.46068837,
9.03,202861180.0,,2.0118928,,100831008.49110848,
9.0305,204769560.0,,2.0118182,,101783332.11221571,
9.031,207057680.0,,2.0121875,,102901782.26432675,
9.0315,208842770.0,,2.0119206,,103802689.82781926,
9.032,211247950.0,,2.0119427,,104997001.1571403,
9.0325,213428310.0,,2.0120458,,106075274.2308351,
9.033,215108200.0,,2.0120186,,106911635.90634798,
9.0335,217446120.0,,2.0120733,,108070675.15880261,
9.034,218739450.0,,2.0121802,,108707684.3316518,
9.0345,221148940.0,,2.0120678,,109911276.34963395,
9.035,222068230.0,,2.0118387,,110380732.80924559,
9.0355,222251110.0,,2.0122662,,110448165.35704869,
9.036,223236410.0,,2.0118842,,110958876.26136734,
9.0365,223986520.0,,2.0121379,,111317678.5746146,
9.037,224837940.0,,2.0122256,,111735950.48189428,
9.0375,224995810.0,,2.0119075,,111832084.72556517,
9.038,225705700.0,,2.0119341,,112183445.7699186,
9.0385,224658320.0,,2.0121715,,111649687.91179082,
9.039,224418600.0,,2.0122365,,111526950.23671421,
9.0395,225169180.0,,2.0118166,,111923313.4869252,
9.04,224544480.0,,2.0122186,,111590500.15738845,
9.0405,224208430.0,,2.0122173,,111423567.42485018,
9.041,223038910.0,,2.0118845,,110860693.046743,
9.0415,222274530.0,,2.0119661,,110476279.8935827,
9.042,221537910.0,,2.0122035,,110097169.59542114,
9.0425,221756410.0,,2.012136,,110209454.0329282,
9.043,221506160.0,,2.0119568,,110094888.71729253,
9.0435,220807310.0,,2.0120906,,109740242.31314434,
9.044,219783960.0,,2.0120131,,109235849.40873398,
9.0445,219731190.0,,2.0120822,,109205871.4102237,
9.045,220826770.0,,2.0122336,,109742114.43442748,
9.0455,220728480.0,,2.0122467,,109692554.09885876,
9.046,220675770.0,,2.0121066,,109673995.40362324,
9.0465,219613870.0,,2.0122637,,109137718.87849489,
9.047,220534850.0,,2.0120106,,109609188.9376726,
9.0475,220106780.0,,2.0120467,,109394468.82619573,
9.048,221324730.0,,2.0122883,,109986590.88759798,
9.0485,220521260.0,,2.012247,,109589558.33950803,
9.049,220146350.0,,2.0120589,,109413471.94160171,
9.0495,219271670.0,,2.0120435,,108979587.17095332,
9.05,218612440.0,,2.011888,,108660342.92167358,
9.0505,218290550.0,,2.0120125,,108493635.10415566,
9.051,218222380.0,,2.012241,,108447437.459032,
9.0515,217164540.0,,2.0122787,,107919713.10932228,
9.052,216992180.0,,2.0118112,,107859117.19747858,
9.0525,216086290.0,,2.0122474,,107385548.11898378,
9.053,214797010.0,,2.012136,,106750741.50057451,
9.0535,215500230.0,,2.0117984,,107118203.29512142,
9.054,215304880.0,,2.0120288,,107008845.99663782,
9.0545,214842850.0,,2.0121878,,106770774.5768064,
9.055,214002450.0,,2.0122115,,106351867.08753031,
9.0555,213733310.0,,2.0121043,,106223772.7934879,
9.056,214482400.0,,2.011881,,106607895.79502964,
9.0565,214220820.0,,2.0118422,,106479931.67654999,
9.057,214101480.0,,2.0118282,,106421353.47342283,
9.0575,204120870.0,,2.011808,,101461406.85393438,
9.058,212953160.0,,2.0118602,,105848885.52395439,
9.0585,212879380.0,,2.01216,,105796447.5986005,
9.059,211979830.0,,2.0121446,,105350196.9987644,
